fetch_ts_utc,fetch_ts_ist,symbol,expiry_date,strike,option_type,underlying_value,bid_price,bid_qty,ask_price,ask_qty,ltp,mid_price,open_interest,change_in_oi,total_traded_volume,pchange_vs_prev_close,nse_iv,delta,gamma,theta,vega,vanna,charm,vomma,speed,zomma,color,veta,omega,dual_delta,dual_gamma,time_to_expiry_years,futures_price,implied_cost_of_carry,dividend_yield_used,dividend_yield_source,risk_free_rate_used,india_vix,lot_size,underlying_day_open,underlying_day_high,underlying_day_low,underlying_prev_close,price_source_for_iv,data_quality_flag
2026-09-02T08:08:52.254967+00:00,2026-09-02T13:38:52.254967+05:30,NIFTY,29-Sep-2026,15000.0,CE,23884.35,,0,9310.95,1690,0.0,,0,0,0,0,0,,,,,,,,,,,,,,,0.07418403554772324,,,,,,11.54,65,23858,23896.05,23786.8,24055.8,none,no_price_available
2026-09-02T08:08:52.254967+00:00,2026-09-02T13:38:52.254967+05:30,NIFTY,29-Sep-2026,15000.0,PE,23884.35,1.2,130,1.7,1755,1.85,1.45,1284,-4,14,19.35483870967742,60.47,-0.001689452373246306,1.3823829502169079e-06,-0.38876463040250675,0.35375749145601637,-0.024874486141221605,0.00027286896012344874,4.742358152206805,-1.0891116961450454e-09,1.624562834579736e-05,-1.7772902911332405e-07,-0.05855672849139415,-20.141068996466565,0.00282366094666586,3.5048763749178616e-06,0.07418403554772324,24023,0.07802584466003683,0.011699999999999999,index_dividend_yield,0.065,11.54,65,23858,23896.05,23786.8,24055.8,mid_price,wide_quote_low_liquidity
2026-09-02T08:08:52.254967+00:00,2026-09-02T13:38:52.254967+05:30,NIFTY,29-Sep-2026,16500.0,CE,23884.35,,0,7901.65,1690,0.0,,0,0,0,0,0,,,,,,,,,,,,,,,0.07418403554772324,,,,,,11.54,65,23858,23896.05,23786.8,24055.8,none,no_price_available
2026-09-02T08:08:52.254967+00:00,2026-09-02T13:38:52.254967+05:30,NIFTY,29-Sep-2026,16500.0,PE,23884.35,0.95,650,1.1,325,1.1,1.025,2045,0,211,15.789473684210526,46.8,-0.0013648921390728417,1.4703514371312787e-06,-0.2466840709150757,0.2912086772718985,-0.027441743300261955,0.00023197793116250254,5.348994727097322,-1.511715736704582e-09,2.3865775007505812e-05,-2.0111356311828435e-07,-0.05059670945880462,-26.748083416843677,0.0020495953989271166,3.0809178281958957e-06,0.07418403554772324,24023,0.07802584466003683,0.011699999999999999,index_dividend_yield,0.065,11.54,65,23858,23896.05,23786.8,24055.8,mid_price,ok
2026-09-02T08:08:52.254967+00:00,2026-09-02T13:38:52.254967+05:30,NIFTY,29-Sep-2026,18000.0,CE,23884.35,5956.5,130,6020.65,65,5945.75,5988.575,20,-1,5,-6.218454258675079,0,,,,,,,,,,,,,,,0.07418403554772324,24023,0.07802584466003683,0.011699999999999999,index_dividend_yield,0.065,11.54,65,23858,23896.05,23786.8,24055.8,mid_price,no_nse_iv
2026-09-02T08:08:52.254967+00:00,2026-09-02T13:38:52.254967+05:30,NIFTY,29-Sep-2026,18000.0,PE,23884.35,1.75,390,1.95,130,1.8,1.85,14816,-12,276,-10,38.34,-0.0025630706230438415,3.182266741560057e-06,-0.35625955955234495,0.5163283800297355,-0.05577693826504422,0.0003836736148493951,10.154959968656508,-3.7129641751661058e-09,5.428695322555646e-05,-3.717045941401553e-07,-0.0793888034458573,-31.204857338121577,0.003509947921726092,5.602971625228047e-06,0.07418403554772324,24023,0.07802584466003683,0.011699999999999999,index_dividend_yield,0.065,11.54,65,23858,23896.05,23786.8,24055.8,mid_price,ok
2026-09-02T08:08:52.254967+00:00,2026-09-02T13:38:52.254967+05:30,NIFTY,29-Sep-2026,19500.0,CE,23884.35,4488,65,4509.1,130,4450.25,4498.55,2161,-1,42,-2.4260562608257144,0,,,,,,,,,,,,,,,0.07418403554772324,24023,0.07802584466003683,0.011699999999999999,index_dividend_yield,0.065,11.54,65,23858,23896.05,23786.8,24055.8,mid_price,no_nse_iv
2026-09-02T08:08:52.254967+00:00,2026-09-02T13:38:52.254967+05:30,NIFTY,29-Sep-2026,19500.0,PE,23884.35,3,5980,3.1,1690,3.05,3.05,14469,284,6302,-19.736842105263158,30.28,-0.005408099452509254,7.8707140961402e-06,-0.5444545589523297,1.008572949618097,-0.12625326342008458,0.0006782188134059758,20.929231016747096,-1.054053345203145e-08,0.0001373332555994939,-7.319947667170937e-07,-0.13105279052248298,-37.142757116965214,0.006802388453117276,1.1807875559440678e-05,0.07418403554772324,24023,0.07802584466003683,0.011699999999999999,index_dividend_yield,0.065,11.54,65,23858,23896.05,23786.8,24055.8,mid_price,ok
2026-09-02T08:08:52.254967+00:00,2026-09-02T13:38:52.254967+05:30,NIFTY,29-Sep-2026,21000.0,CE,23884.35,2999.15,65,3011.75,65,2999.15,3005.45,8017,68,370,-2.4412855377008653,0,,,,,,,,,,,,,,,0.07418403554772324,24023,0.07802584466003683,0.011699999999999999,index_dividend_yield,0.065,11.54,65,23858,23896.05,23786.8,24055.8,mid_price,no_nse_iv
2026-09-02T08:08:52.254967+00:00,2026-09-02T13:38:52.254967+05:30,NIFTY,29-Sep-2026,21000.0,PE,23884.35,6.4,3120,6.5,455,6.45,6.45,26257,1500,7254,2.380952380952381,22.56,-0.014263986540879776,2.470808899834975e-05,-0.9316104032526912,2.3589327535066027,-0.34206217127936545,0.0013381885078369328,48.723157257402505,-3.79986395214372e-08,0.0004008171929125392,-1.5403072316084525e-06,-0.2341598155301741,-45.24343067507195,0.016581719693050452,3.196151970108227e-05,0.07418403554772324,24023,0.07802584466003683,0.011699999999999999,index_dividend_yield,0.065,11.54,65,23858,23896.05,23786.8,24055.8,mid_price,ok
2026-09-02T08:08:52.254967+00:00,2026-09-02T13:38:52.254967+05:30,NIFTY,29-Sep-2026,21600.0,CE,23884.35,2406.55,130,2414.35,65,2390,2410.45,756,59,71,-7.184466019417476,0,,,,,,,,,,,,,,,0.07418403554772324,24023,0.07802584466003683,0.011699999999999999,index_dividend_yield,0.065,11.54,65,23858,23896.05,23786.8,24055.8,mid_price,no_nse_iv
2026-09-02T08:08:52.254967+00:00,2026-09-02T13:38:52.254967+05:30,NIFTY,29-Sep-2026,21600.0,PE,23884.35,9.15,130,9.2,1040,9.1,9.175,3629,593,1721,8.333333333333334,19.37,-0.022364142936902684,4.22277585572662e-05,-1.1582117652552744,3.4615049637838102,-0.536780472527058,0.001771810461526864,70.07674844178813,-6.917515980031446e-08,0.0006368841569608126,-2.042169330709473e-06,-0.2952088750991275,-49.984414805030575,0.02522404669870188,5.16318136760123e-05,0.07418403554772324,24023,0.07802584466003683,0.011699999999999999,index_dividend_yield,0.065,11.54,65,23858,23896.05,23786.8,24055.8,mid_price,ok
2026-09-02T08:08:52.254967+00:00,2026-09-02T13:38:52.254967+05:30,NIFTY,29-Sep-2026,21650.0,CE,23884.35,2310.5,65,2403.4,65,2300,2356.95,1,-1,1,-11.538461538461538,0,,,,,,,,,,,,,,,0.07418403554772324,24023,0.07802584466003683,0.011699999999999999,index_dividend_yield,0.065,11.54,65,23858,23896.05,23786.8,24055.8,mid_price,no_nse_iv
